"","Endothelial ACKR1","Endothelial RGS5","Endothelial CXCL12","CAFs MSC iCAF-like","CAFs myCAF-like","PVL Differentiated","PVL Immature","B cells Memory","T cells CD8+","T cells CD4+","Macrophage","Monocyte","DCs","Myoepithelial","Luminal Progenitors","Mature Luminal","Plasmablasts","Cancer Cycling","Cancer Her2 SC","Cancer LumB SC","Cancer LumA SC","Cancer Basal SC"
"Bulk_0040",0.000897274781083081,0.00732736056516547,0.00326328844649352,0.0184003802169078,0.0124043270405629,0.0374495549044156,0.0762928992307528,0.0379819954078194,0.0106587110944844,0.0149310082911333,0.0427093338020949,0.0171037708127922,0.0137497166296511,0.0359236220869688,0.144100917952056,0.0480032588290403,0.0378284419637475,0.134597233303773,0.0227732517996195,0.178241248825927,0.105362404015512,0
"Bulk_0041",2.07178703123725e-09,0.00632420729495166,0.024461904634695,0.0121574671191642,0.00654755409828315,0.0353165867048053,0.0266951003029034,0.0138528952332284,0.00890184642708007,0.140746337200745,0.0261714535027978,1.88097584598478e-19,0.0316998460285017,0,0.206459944279871,0.0390902752554532,0.00358813583780576,9.20720442677282e-10,0.0848185029646298,0.194357529200436,0.138810410628701,2.93440458647115e-10
"Bulk_0042",0.00434399813844896,0.0121752376898057,0.00957909771445275,0.109275921529557,0.0323776749874155,1.05637344780026e-19,0.0564720977590518,0.0450181804115459,0.0268225231663012,0.101199093020441,0.0116442813741013,0,0.017812118087291,3.87488020671273e-19,0.118241314539986,0.017644295675921,0.00616213144775563,9.87862533594976e-13,0.0755395557143356,0.27286798962794,0.08282448911375,9.11432927916382e-13
"Bulk_0043",0.00544673266137193,0.00567826361369904,0.00552536072881414,0.0450169205053931,0.00383768351498217,0.0394965737069494,0.0719498169093968,0.0749941067982514,0.020289925624914,0.0181532993427531,0.00820077231746194,0.00302159508040598,0.00342030300641768,0.0286912635263762,0.10956442517538,0.0248963803308434,0.164979518532154,0.1035901596273,0.0238302098878032,0.196254918191415,0.0358502608778368,0.00731151004008078
"Bulk_0044",0.00612393270214217,0.0163176805964291,0.00878947983345019,0.0369783609302365,0.0122472951186015,0.0337370482255948,0.0609763604784185,0.0700633480737121,0.0241240480278064,0.02923169478854,0.0707890744734685,0.0218371110614746,0.0171494743312437,0.0211532335346628,0.104728956280537,0.0376484338376848,0.0692933333645438,0.0934920960193686,0.0216580827921328,0.199645136574359,0.0363616384874237,0.00765418046816952
"Bulk_0045",0.000640232686343636,0.00402425428183073,0.0077262751020037,0.0376318823851723,0.00254575541576925,0.00882087587835778,0.0267794533224494,0.236671653935784,0.015941737122459,0.0165594883036394,0.00519278275205147,0.00178358033198444,0.00145667383119247,0.0281321722676431,0.108640689048807,0.012279272690774,0.0290861218482867,0.11413829282039,0.0431304557894499,0.292495824184842,2.14119580446644e-10,0.0063225257866506
"Bulk_0046",0.00166080371158985,0.00774100610045799,0.00666322466896871,0.0216416157839176,0.0161211079588705,0.0109424218408431,0.0058328461554676,0.0312533989205136,0.0797140064234827,0.0234944430437947,0.00978692675748415,2.22263463889955e-20,0.00695039945711694,0.0386247292295856,0.139824055613248,0.0383631781220638,0.134317167427121,0.119679181842702,0.023115269217599,0.169893897309912,0.114380320415261,1.37395108625571e-19
"Bulk_0047",0,0.0110141347875179,0.00252393514636405,0.0324671651413995,0.0122657521828462,0.0615069051607235,0.0518400256885225,0.0228900541600125,0.0159209701121597,0.149622303875495,0.00777370402521513,0,0.00858452529501759,0,0.137147152707255,0.0226966822298768,0.00344645053936466,7.29172884797362e-13,0.0783400896820346,0.280400719277582,0.101559429987672,2.12706192988265e-13
"Bulk_0048",0.000645250068517546,0.00224669875984663,0.00171784780070622,0.0267604582334396,0.022463447838291,0.0154644605616301,0.00732879210890202,0.04086977271816,0.0994779810121705,0.0604151932402188,0.0295052688936488,0.00889016107602749,0.00707891729184856,0.0330799260033606,0.124966779851729,0.036395481000713,0.102852014628998,0.102950217488335,0.0226526593961614,0.174955310260885,0.0792833617664112,1.07258557226627e-19
"Bulk_0049",0.0117678106692468,0.0153285240473468,0.0175871846538654,0.0449735983865726,0.0229701135639119,0.00512243312131596,0.0252676365164635,3.13181923125621e-09,0.0376505911862375,0.0328517685211664,0.00601618557820847,6.4668106415437e-21,0.0115105874187064,0.0140330537858636,0.0824438263155433,0.0219896395559892,0.297384237785301,0.0767830816068217,0.0213485001387003,0.201433120801428,0.0535381032154919,1.45609209843178e-20
"Bulk_0050",7.29629180670943e-05,0.00147670490216068,0.00859433025641458,0.0449542844242268,0.00445179429510809,0.00373541391828282,0.0388206371507946,0.0111807364125644,0.0265851673504338,0.0298745882276459,0.0223915480919306,0.00635650554190564,0.00641180055775016,0.0223696714686949,0.112840327091579,0.0341751662044704,0.195131111640363,0.131118037157738,0.0413677619004231,0.201085901751857,0.0492037632137297,0.00780178552385844
