"","Endothelial ACKR1","Endothelial RGS5","Endothelial CXCL12","CAFs MSC iCAF-like","CAFs myCAF-like","PVL Differentiated","PVL Immature","B cells Memory","T cells CD8+","T cells CD4+","Macrophage","Monocyte","DCs","Myoepithelial","Luminal Progenitors","Mature Luminal","Plasmablasts","Cancer Cycling","Cancer Her2 SC","Cancer LumB SC","Cancer LumA SC","Cancer Basal SC"
"Bulk_0029",0.0193083611708274,0.0187888966448528,0.0164846983519847,0.0062720522300242,0.0105008079209126,0.127867676561036,0.179827812548176,0.0652914163992116,0.0213837081485909,0.0179819993897473,0.0177081991395202,0.0100635823120976,0.00911700262795533,0.0277791758649225,0.0898114242451776,0.0282400633043712,0.10231180847602,0.0559211542513836,0.00974038150257979,0.127546004586601,0.0380537743240084,0
"Bulk_0030",4.03189488708151e-10,9.54632197793688e-10,0.000301523237855534,0.0579988459265827,0.0179018666136147,0.0213085448940624,0.0171433653819077,0.0605928717817939,0.108849055219077,0.0326167499577802,0.0160593788181392,1.39934478128345e-20,0.0121387012566053,0.0114987120293841,0.0765173658982174,0.0205949249497419,0.197103543811298,0.0802270268702492,0.0222766904341126,0.183725372779851,0.0631454587819052,0
"Bulk_0031",0.00736477114216473,0.0173248839462137,0.0197794871876741,0.00845795483829883,0.0085092308747537,0.149011567428003,0.196461187568944,0.276413640658544,0.0425720018085071,0.00892178894142918,0.0227480724189475,0.0134410957688115,0.00538016109601321,0.022665720671181,0.0582833088364951,0.0225855536564724,0.013225072905575,0.0284955632841043,0.00174190727783824,0.0316405697326401,0.0449764599573891,0
"Bulk_0032",0.043619310726991,0.0411747855393444,0.0393813123837702,0.0541295211129862,0.0193705209208884,0.00353931602129268,0.0111615044903975,0.0481223033725279,0.0413501806856677,0,0.00683673306992902,0.0066156623065148,0.0042898643351838,0.0180558300288826,0.0912212359305575,0.018774262914416,0.421137686517278,0.00315667056931303,0.0117261122233436,0.0856073712406258,0.0307298156100899,0
"Bulk_0033",0,0.00506028322655656,0.0012866031458628,0.00377755364043798,0.00823633609698229,0.0461047604970413,0.130126770032742,0.099215344664605,0.0259866639799863,0.00221212681908582,0.029321387407365,0.00194629735111062,0.0154506150527083,0.0189805737819663,0.0940360622096642,0.0233583245718803,0.123357824925131,0.111101181685538,0.0161568704073996,0.180965093805814,0.0633193266981228,3.67546726621506e-19
"Bulk_0034",0.00253963949961458,0.00574679916993268,0.00408134723748018,2.13918004954582e-10,0.0040842507064728,0.0782807680612589,0.0868479007532102,0.014790879731087,3.25462051988237e-10,3.06116188088244e-21,0.0402255247643147,0.0175031404294015,0.00769742497480558,3.00928874044499e-11,0.0648951086001595,0.00869096939450319,0.51329832260094,2.87027168531261e-08,0.0156315904138419,0.135686303621496,7.692922816496e-10,8.11077913081987e-20
"Bulk_0035",4.49143037618686e-20,0,8.66997013004487e-20,0.0529652056579037,0.028994468777752,0.0124059042158036,0.0490853598002782,0.0181493881941234,0.0171409391818797,0.00728230641086133,0.00481836766426618,1.4683387032585e-20,0.00218578015534235,0.0429308544714683,0.176516159594459,0.0370321028088433,0.096556533415199,0.144932693815689,0.0265749768389482,0.252963379494092,0.029465579503091,0
"Bulk_0036",0.000624585812612203,6.06791619422811e-12,0.00560161830008013,0.0200177134196245,0.011274872726896,0.0169022469586172,0.0367573558005284,0.0515647057361688,0.00949769547329056,0.000840107628595929,0.00179894023071695,0,0.00712284144445361,0.0398340408296994,0.132856290395242,0.0511180272901448,0.157743047572684,0.125430873768692,0.0258968722454771,0.210576772945505,0.0945413914149029,8.249234170433e-20
"Bulk_0037",0.0665911639421432,0.0248641223368644,0.024730539069506,0.0563877567226606,0.0334363802334195,0.0770772705612774,0.100036029276704,9.3186850856516e-12,0.0243125485817382,0.118477366546313,0.0179826191813517,2.60207643855127e-14,0.0293366011587587,0,0.0905253103274774,0.0183097612419519,0.00282163025983392,3.03558673420618e-13,0.0610800587475379,0.174831082871074,0.0791997589317313,7.8788132740879e-15
"Bulk_0038",0.0671788341475695,0.094193909666112,0.0782041723349274,1.55594436871347e-20,0.000383348634167955,0.054852405412142,0.0453816538011522,0.0704435477674062,2.79571240058465e-07,0,0.00733539431636715,0.0099701679362494,4.76019077260924e-08,0.00578830397117617,0.0584367618079177,0.0222367652731486,0.458460438755563,5.86762404239009e-09,0.00388384557876915,0.000299194504257809,0.0229509230523022,2.48547685344988e-20
