"","Endothelial","CAFs","PVL","B-cells","T-cells","Myeloid","Normal Epithelial","Plasmablasts","Cancer Epithelial"
"Bulk_0041",0.013040637312806,0.0165336201780431,0.0208719248087262,0.225372828737163,0.0510289939441611,0.36578770727189,0.0479388600656624,0.00188844374812694,0.257536983933422
"Bulk_0042",0.102387033668081,0.0778959405260644,0.11022779391427,0.154890554578735,0.0367983346464686,0.295078675095984,0.136729952370779,0.00492863402481851,0.0810630811747982
"Bulk_0043",0.0118793066640675,0.0170645330417765,0.0512239604047061,0.204597041897963,0.0196607340057483,0.513753478708206,0.0354007744457413,0.033763225282751,0.112656945549041
"Bulk_0044",0.0406534747609249,0.196995243331185,0.0547795170481808,0.0231008727348879,0.10714815711248,0.500401850705642,0.01856432075974,0.0272648323992304,0.0310917311477291
"Bulk_0045",0.0308844498554342,0.0929603917563515,0.222441899147262,0.246709723816427,0.0701768894288888,0.0273235384195246,0.0666130333721219,0.0898417570660301,0.153048317137959
"Bulk_0046",0.0156105251437709,0.0772698825649642,0.0220289327430953,0.110530996962942,0.159996229850617,0.1903059590142,0.0548601482823051,0.273563448724759,0.0958338767133466
"Bulk_0047",0.296882009460741,0.0733043313029352,0.147508699612048,0.186101993073955,0.0266858460722422,0.119754599910366,0.0578199897924977,0.0653137438824045,0.026628786892811
"Bulk_0048",0.0185318260056165,0.193070850839419,0.0194252687349635,0.184621010905657,0.211397370286191,0.0722888512913211,0.141700805735785,0.126420574664975,0.0325434415360721
"Bulk_0049",0.155248269581372,0.230832750429337,0.165271779232346,0.074793728057299,0.00260410501694636,0,0.09058356159491,0.11073566134081,0.16993014474698
"Bulk_0050",0.0928605589829344,0.0501869618139108,0.095357966713575,0.126869131313177,0.124599617147154,0.120357841339504,0.0873091813627969,0.29744914474687,0.0050095965800777
"Bulk_0051",0.234743236548221,0.0370446944776525,0.0662170008893351,0.219059619746378,0.0591205304951727,0.149132845927948,0.137280269204664,0.0455474229468661,0.051854379763761
"Bulk_0052",0.0206800865229647,0.0356710456092279,0.173243683179163,0.163535006327381,0.0478249175885207,0.0845292009692362,0.33536151769756,0.115956501809171,0.0231980402967758
"Bulk_0053",0.112846475229593,0.0104685663138092,0.216760038356473,0.130964239339587,0.151177123692691,0.0267568458996693,0.101849779726651,0.211759902651898,0.0374170287896271
"Bulk_0054",0.0880564872918887,0.0127316368527302,0.112757421559345,0.522095153693438,0.0434503258628021,0.077065184315611,0.100452208609785,0.0130860572769308,0.0303055245374685
"Bulk_0055",0.0124851384238946,0.138953330096074,0.11425356074751,0.176848583346084,0.328215890108732,0.159954348319348,0.0392383492116865,0.00152879137721072,0.0285220083694605
"Bulk_0056",0.0258415019287579,0.0746269754054908,0.314438755929307,0.255548594978415,0.0559826688785477,0.00634299401512177,0.045037985106964,0.166060256591196,0.0561202671661996
