"","Endothelial","CAFs","PVL","B-cells","T-cells","Myeloid","Normal Epithelial","Plasmablasts","Cancer Epithelial"
"Bulk_0072",0.00937162340597699,0.0315672566262214,0.0909825759061842,0.0481939960489348,0.018851953049812,0.0109103660636374,0.268910351527442,0.142218349213692,0.378993528158099
"Bulk_0073",0.021907004292194,0.0391718896976276,0.0400987670385038,0.0681872884077713,0.00919043558112233,0.0209698022316852,0.220620345323172,0.0202026387364262,0.559651828691498
"Bulk_0074",0.0245699541481049,0.0253753893591009,0.0260801104629521,0.0206648252833148,0.0626931386554814,0.0354199528142156,0.233840153950329,0.109913746499359,0.461442728827142
"Bulk_0075",0.0297119360566047,0.0408475305039454,0.0558176638500002,0.116626042300549,0.0268034363722808,0.0312607102167025,0.329998975326721,0.00558925483860543,0.363344450534591
"Bulk_0076",0.0127405732899512,0.0226636915541707,0.0612229316042418,0.0219643800215468,0.00612532356147484,0.00379431044680789,0.199990100036745,0.294362833731512,0.377135855753549
"Bulk_0077",0.00495753950954024,0.0416040754590811,0.0320866183625005,0.117417025145628,0.0801793787450236,0.0550568845247921,0.222067255963425,0.0148833056246209,0.431747916665389
"Bulk_0078",0.00245377654576391,0.0440490036512027,0.0232628725201978,0.0226782735536611,0.0245461855526176,0.00939161166132904,0.229286908033354,0.344774621688157,0.299556746793717
"Bulk_0079",0.00763387670629669,0.0982883461727924,0.126963828190407,0.0699768254576496,0.0586801240896264,0.0105825057701733,0.141967673724378,0.120262206657663,0.365644613231014
"Bulk_0080",0.00968107675459105,0.0242191211847156,0.0153389019794353,0.0055046663932225,0.0302337581298842,0.02598482455096,0.245176895568923,0.218029179038923,0.425831576399345
"Bulk_0081",0.0527597834518526,0.124434593644926,0.0183432695062896,0.101301942044085,0.0667799998700499,0.00598514590680542,0.285679007271021,0.0110486659443262,0.333667592360645
"Bulk_0082",0.048983323656504,0.016766967693905,0.0746402071300731,0.0904746329209259,0.123726027480463,0.0276040364365759,0.198303585044985,0.0304295995915057,0.389071620045062
