"","Endothelial","CAFs","PVL","B-cells","T-cells","Myeloid","Normal Epithelial","Plasmablasts","Cancer Epithelial"
"Bulk_0020",0.0269212790393814,0.105618061506464,0.00938400821946325,0.00210276087207097,0.0473646026989543,0.0243712333824323,0.103015255397697,0.0274722974436903,0.653750501439847
"Bulk_0021",0.0108709331211392,0.0118323935832259,0.0374136556281063,0.0407459468451744,0.0720340277739185,0.0559319227744467,0.0705998604931028,0.14450934325184,0.556061916529047
"Bulk_0022",0.0196531999856225,0.0167032813551005,0.010981413381874,0.00407130502329302,0.120994434740848,0.0307613045249513,0.133445105761155,0.0142084362400537,0.649181518987102
"Bulk_0023",0.0272396482860055,0.00644789954909673,0.00951055915122314,0.0412816425042011,0.0481075080456946,0.0197072359762636,0.111121856545357,0.00892785654953173,0.727655793392627
"Bulk_0024",0.0123499999237162,0.00599686129757881,0,0.0218582478854766,0.0546047741735594,0.0330951212657889,0.120931666486863,0.0194149956290029,0.731748333338015
"Bulk_0025",0.0192000056270551,0.0090107638876244,0.0263668391401738,0.0355693469267315,0.0378309820902914,0.0151152864861836,0.109112797995472,0.0130431386744078,0.73475083917206
"Bulk_0026",0.040376584676387,0.0233443030106908,0.0560985119086763,0.0504040107526255,0.0482088235767333,0.0214494949058455,0.133862150783082,0.00124021130102947,0.625015909084931
"Bulk_0027",0.0203655987116354,0.0217225974988907,0.0368645418025361,0.0213484942540343,0.0249572406006965,0.0539186828400546,0.11378903535923,0.0582311854550474,0.648802623477875
"Bulk_0028",0.0329120109328337,0.113082300797071,0.0268181986061627,0.0318118215581978,0.0866191547313562,0.0550279572150282,0.0964734369325379,0.00433425569170953,0.552920863535103
"Bulk_0029",0.0401953220251562,0.002784161951257,0.0643198058727921,0.0909747662036854,0.0298378315783272,0.00390159318403328,0.0986837012219416,0.000633680302178197,0.668669137660629
"Bulk_0030",0.0892457003208899,0.0226158674457208,0.0309808656207846,0.0249632359028359,0.0202320681152856,0.0146430606944886,0.10758630982678,0,0.689732892073215
"Bulk_0031",0.0311307881895084,0.00747969996948615,0.0227868229786889,0.210982781924806,0.0187647764368427,0.0590079109491379,0.0828571445761821,0.00996354226375421,0.557026532711593
"Bulk_0032",0.0198796366981455,0.12464286696243,0.0754539023555856,0.0219675099140223,0.023756061326819,0.0680047921587152,0.0862070126183459,0.000132945288618809,0.579955272677318
"Bulk_0033",0.0582020097102344,0.0788763162859964,0.0288378913916689,0.107503826780814,0.012590873209239,0.0476054259099043,0.11379986612246,0.0392984023341805,0.513285388255502
