"","Endothelial ACKR1","Endothelial RGS5","Endothelial CXCL12","CAFs MSC iCAF-like","CAFs myCAF-like","PVL Differentiated","PVL Immature","B cells Memory","T cells CD8+","T cells CD4+","Macrophage","Monocyte","DCs","Myoepithelial","Luminal Progenitors","Mature Luminal","Plasmablasts","Cancer Cycling","Cancer Her2 SC","Cancer LumB SC","Cancer LumA SC","Cancer Basal SC"
"Bulk_0035",0.0457728849940314,0.0805333123094241,0.0597482208603011,0.0577117380227633,0.0218410361536511,0.0519081651734073,0.0456413246359725,0.021089256489648,0.0332979153637548,0.00556975969429159,0.0394731982953842,0.0340423649846359,2.1816882326726e-08,0.00156167102115816,0.0333175438123324,0.00570806115266048,0.461426271521201,4.04405893955362e-10,0.00135724587637167,1.81427057504315e-19,7.41772325882225e-09,1.2326079967384e-21
"Bulk_0036",0.0350297248938441,0.0582957227832807,0.0359665552090074,0.0168669517444367,0.01945280712521,0.0648236058990594,0.149699001822556,0.0721709825214503,0.0912856856147172,0.0534818744828211,0.00217109836290567,1.200110484657e-13,0.0067389382175308,2.25833880033394e-13,0.0341332724143183,7.57551131147953e-13,0.257346785183317,4.33025608001539e-09,0.008144127078823,0.0943928623130845,2.27796391677607e-12,0
"Bulk_0037",0.053591403622165,0.0180291364263712,0.0227922024875796,0.0165815212821867,0.00662920826241942,6.69599059615419e-08,0.0300395034626738,0.156643335505226,0.0650621684689808,0.00481954062540247,0.0101557859512174,1.56253095968049e-08,0.0145553481845259,3.20183859319644e-08,0.025603354960759,0.00987910388584228,0.505893247012921,1.88002811634999e-09,0.0259501908142196,0.00866437061622658,0.0251104619476535,0
"Bulk_0038",0.138523031624285,0.15298641951494,0.135264501117237,0.00838415754443856,0.0157023425642999,0.0128309479074435,2.3222255898149e-07,0.0614096933018921,0.00268024519592784,0.0316166633012976,0.0225884269469767,0.0507058020702454,8.33667863062623e-08,0.0244995036302709,0.103666786976865,0.0140630518851231,0.16639172188316,9.11623270814529e-10,0.0106023203486925,2.21373059850912e-19,0.0480840676859354,4.58492948699634e-21
"Bulk_0039",0.00702202731846541,0.0162947243475693,0.0096546878842704,1.31810215368424e-08,0.00187520000131141,0.00629302265549345,0.00207470947981264,0.0168613638092025,0.0334523960302894,1.16302746525848e-08,0.000521090678750905,4.05858656833539e-08,0.00180723258329247,0.00755846893036571,0.0406125120960844,0.0146601355598143,0.821572823782005,3.98412817013883e-09,0.00323600253508733,9.77394861011894e-08,0.0165034351874093,0
"Bulk_0040",0.0945468646972403,0.137097889097878,0.0797484475153426,0.015416483013533,0.0278048244951949,0.125813934571369,0.158657887631684,0.109390531041588,0.00736613700401089,0.000290054864346634,0.0546429556776914,0.0287472215426418,0.0131197539277318,2.86949504276145e-20,0.0277125998785063,0.00564640254308773,0.0829948570921651,0.000195246883037271,0.00446726535349819,0.00156343690498594,0.0247772062642088,2.58189094039452e-13
"Bulk_0041",0.0189866506770767,0.00287283467492567,0.013790722138078,0.158513258791029,0.0619646192964946,0.00368853932808117,0.0338150229156303,0.150315960172323,0.0588185699107049,0.00178354917553481,0.131907935854724,0.0971960724760893,0.000878366209229299,4.53115678881245e-11,0.0193367125480828,0.00481967964702449,0.202058260276244,0.000486664825887445,0.00905338564794399,0.0297131928301285,2.55945744992998e-09,5.33859895478573e-22
"Bulk_0042",0.0355596462210614,3.73741888520786e-08,0.00791845568141501,0.0597415678927087,0.0148933336379288,0.0447833071036233,0.0974720406846965,1.80820151374677e-07,1.95410971865889e-07,2.49497660665107e-08,0.073353782606405,0.0568499922499877,1.03555290420599e-07,0.00928922790844034,0.118367302701323,0.0139080737105683,0.420246459367045,2.95483924621931e-09,0.016202190864236,2.32633959336309e-08,0.0314140510419573,0
"Bulk_0043",0.0574821417698766,0.0286673658128938,0.0656087851042556,0.0592190737588909,0.0201356779558255,0.0269989207784155,0.0502270408275037,0.126670673182295,0.056134206596404,0.0773222041767912,0.021995371652499,0.0318150202161639,0.00528726383504017,0.0337719125084496,0.0926576022520194,0.0224546146345469,0.17999596265338,8.74101221709453e-22,0.00868029828335386,8.21237503282596e-20,0.0348758640013946,0
"Bulk_0044",0.0811408948121002,0.0329211957475922,0.0438237050167379,0.118415695711466,0.0687102260430388,0.00444041048619808,0.0784380020846572,0,0.12291218292482,0.155960559414043,0.00610564159647764,4.55399833102494e-08,0.0137471092688708,8.25531521010984e-09,0.0799128866668459,0.012238265356894,0.00204406645046636,0,0.0371909743072106,0.089536182197777,0.0524619481195053,0
"Bulk_0045",0.0485574506095788,0.0328924072709922,0.0404034429065148,0.278693973955854,0.113195945651787,0.0262730874839022,0.0798095496714704,0.146185836224848,0.0529255642899556,0.0388495336798343,0.00447866552078406,0.00531699788194204,0.00883535673545168,0.00893000857509608,0.0145031509174187,0.00529085733342574,0.086348385868666,7.53824809521625e-20,0.00308448092362007,7.77167898234619e-20,0.00542530449885862,0
"Bulk_0046",0.0191774053767486,0.0374061286004576,0.0301120963688664,0.015590468486186,0.00883019807630193,0.0471153870822251,0.0697666590562323,0.0616484345219034,0.0523613564727472,0.0313543177160546,0.0227099823422695,0.0217375677661667,0.0066498715988992,4.72264233268746e-14,0.0559752126185268,0.00740260651107726,0.341077874230361,0.0104767740122235,0.0154948796450072,0.119503859410838,0.0256089201068611,4.07613590240086e-20
"Bulk_0047",2.62533804112499e-08,0.00039585324065866,0.00506093575131888,0.0749937270163867,0.0453252247233036,0.0218701751767045,0.0653023920024782,0.276436690899884,0.0856282477669109,0.0382705710488679,0.0981793320532563,0.0418893899784325,0.0214520268694725,0.00700541461910395,0.0485993023350949,0.0146280222941002,0.100473681004681,0.0077582774143874,0.00306627048927298,0.0136751010053551,0.0299893380569489,0
"Bulk_0048",0.00180007654590794,0.014852324814436,0.00732993890034881,0.0115712191596979,0.0120669809258987,0.145995578609598,0.231868371512185,0.0441724536600543,0.0816876204353852,0.0270761824594101,0.0493231179905802,0.0259127428719104,0.00530984261958612,1.10405191090179e-10,0.0224443737032451,0.00958854322408387,0.284098608246651,0.000283722227552939,0.00160141793984363,0.00622958170174828,0.0167873023414717,0
"Bulk_0049",0.101115476179037,0.103776485252752,0.10914637846994,0.00344097691209391,0.00596283128425061,0.0607270868056518,0.0510711400245002,0.0747288018924546,0.129565338446884,0.0809602326941929,0.0338859175936225,0.0117838273999718,0.0124799621509988,0.020937631069154,0.0563357504477376,0.0234260070757181,0.0830362728921277,0.0130730403561404,0.000530582627223341,0.0060618724569925,0.017954387968556,0
"Bulk_0050",0.00284904192361489,1.52654579480052e-09,0.00763529156870312,0.184598805658156,0.0665013882935905,0.0325092155221423,0.0989715801270866,0.00316069469346733,0.0779673017323359,0.0101489429900975,0.0639570633159138,0.0534104740782144,6.31256909009086e-08,0.00762156689074578,0.0206021397246503,0.00782700115290307,0.353553630655023,1.32597430960175e-09,0.00411326949395561,1.07978493758223e-08,0.00457251540334002,7.9012833812393e-21
"Bulk_0051",7.91496874840396e-08,0.00656032098390247,0.00481547939009376,0.0849526019068789,0.0516784022563674,0.104674111696852,0.124145739266924,0.0439678937782851,0.0931433455863515,0.102926460813921,0.141515508932883,0.0518983989822266,0.0243820944306489,0.0190869676038444,0.0508367456010997,0.00823115799650049,0.0482345940244873,0.0167215380088597,6.82485736545978e-05,0,0.0221603110165314,0
"Bulk_0052",0.070160088844934,0.0903666005684383,0.0964604715287593,0.0360925876027725,0.015855004718172,0.0182218841399897,0.054671799260333,0.0194967864148102,5.14556302676179e-08,4.52028434328294e-09,0.1012122021088,0.0683436178985728,0.0150847707054983,0,0.0375477662810038,0.00739826425882637,0.260612181992647,1.88855987212332e-09,0.0251504378640371,0.0418471969882811,0.0414782809596502,3.83293562406587e-20
"Bulk_0053",0.0054335474674302,0.023976774176503,0.00535102592843364,0.0399928591864056,0.0210389995861238,0.0120538230668261,0.0194916155505649,0.621108754718813,0.0889141368666303,0.0383781087497999,0.0442836044735119,0.0155332069611526,0.0174502002736126,0.000643181793997218,0.00897329279000695,0,0.00899873875206961,0.000253905208852927,0.00150404576061802,0.0266201768239647,1.65740909281488e-09,2.07273667532903e-10
"Bulk_0054",0.00796213330001639,0.00420306324644167,0.00876120737658092,0.0933663378549371,0.0580702803372857,0.033280603569551,0.0847260619213686,0.0867551998185217,0.176060466046694,0.0910790066363467,0.00767377391900561,0.0091707471317603,0.00170071807709685,0.0357371080007919,0.110259111279847,0.0302968743073516,0.118679358488352,4.70267112483738e-08,0.00286005897517478,0,0.0393578426861649,0
"Bulk_0055",0.0224102365946024,0.00155497944170498,5.78126134767678e-09,0.265906071193562,0.121407323127685,0.0745699259119805,0.0973482555834318,0.0598287950633971,0.0251162651758221,0.0634712779834904,0.0108551848413383,0.0162276918115319,0.0180920691470808,0.00768801059836335,0.0928291478586736,0.0102391338832671,0.0103628519485135,1.6871811076533e-10,0.0158378141664157,0.029953977431373,0.0563009822877873,2.94001757350493e-22
"Bulk_0056",0.0140844672261117,0.00961243991605976,0.0210635251144407,0.0165912485124044,0.00339360459364556,0.0855759879004171,0.106368413705325,0.0260452946612007,0.048277842366765,0.012066540378083,0.0237415709125754,0.0153429080886397,4.85873186996383e-08,0.0955201812992645,0.181550527824069,0.0885577479374841,0.222629811967438,0.000107313990043597,0.00132864394626382,9.46066702759113e-19,0.0281418810724512,0
"Bulk_0057",0.0175143475434959,0.0512313548592576,0.0203356299958312,0.170409757983695,0.10502467405031,0.151743840381613,0.167090847510183,0.0830490843709604,0.0188124568169775,0.0167805642120151,0.0092630283959318,0.00515359428472444,0.00571969263241116,0.0248376418004424,0.0913776659168546,0.0186535821520799,0.0237072934977298,0.000583349157868764,0.00115062485244591,0,0.0175609695851729,0
"Bulk_0058",0.0786096603083779,0.0659116770164191,0.0758210516845127,0.0717396444572435,0.0294597480585384,1.48089781616946e-08,0.0360951304936879,0.103662308318806,0.0745587204399597,0.0227519892111328,0.0933154094429672,0.0714134626994248,0.0125099739401904,0.0098907148979286,0.0679704891854107,0.0054776324504205,0.167603494667102,0,0.000841622015522516,6.32669031025839e-20,0.0123672559033768,0
