"gene","value"
"A1BG",-0.0255963636363636
"A2M",0.0621527272727273
"A2ML1",0.0616872727272727
"A4GALT",0.275203636363636
"AAAS",-0.0701381818181818
"AACS",-0.0755672727272727
"AACSP1",-0.0671018181818182
"AADACL2",0.00679272727272727
"AADAT",-0.0596072727272727
"AAED1",-0.270963636363636
"AAGAB",0.102829090909091
"AAK1",0.0275527272727273
"AAMDC",0.0155418181818182
"AAMP",0.0179490909090909
"AAR2",0.358530909090909
"AARD",0.443290909090909
"AARS",-0.105072727272727
"AARS2",0.377261818181818
"AARSD1",-0.00433090909090909
"AASDH",0.0266327272727273
"AASDHPPT",-0.294556363636364
"AASS",0.474621818181818
"AATF",-0.0319636363636364
"AATK",0.171807272727273
"ABAT",0.0179090909090909
"ABCA1",-0.258338181818182
"ABCA10",0.165043636363636
"ABCA11P",-0.0284545454545455
"ABCA12",0.0181090909090909
"ABCA13",0.411618181818182
"ABCA17P",0.0108181818181818
"ABCA2",-0.232869090909091
"ABCA3",0.0108181818181818
"ABCA4",-0.0419090909090909
"ABCA5",0.160421818181818
"ABCA6",0.160890909090909
"ABCA7",-0.0503309090909091
"ABCA8",0.160890909090909
"ABCA9",0.160890909090909
"ABCB1",0.407407272727273
"ABCB10",0.417378181818182
"ABCB4",0.407407272727273
"ABCB5",0.43788
"ABCB6",0.01592
"ABCB7",-0.01412
"ABCB8",0.477672727272727
"ABCB9",-0.07104
"ABCC1",0.0197818181818182
"ABCC10",0.386705454545455
"ABCC11",-0.140952727272727
"ABCC2",-0.377265454545455
"ABCC3",0.115116363636364
"ABCC4",0.0884109090909091
"ABCC5",0.0236472727272727
"ABCC6",0.0197818181818182
"ABCC9",0.0809381818181818
"ABCD1",-0.0204727272727273
"ABCD2",-0.0249018181818182
"ABCD3",-0.0437454545454545
"ABCD4",-0.133174545454545
"ABCE1",-0.0600072727272727
"ABCF1",0.445312727272727
"ABCF2",0.4754
"ABCF3",0.0280290909090909
"ABCG1",-0.0200509090909091
"ABCG2",-0.0727454545454545
"ABCG4",-0.350378181818182
"ABCG5",0.01864
"ABHD1",0.00646181818181818
"ABHD10",0.00960363636363636
"ABHD11",0.403385454545455
"ABHD12",0.235810909090909
"ABHD12B",-0.106752727272727
"ABHD13",0.0564
"ABHD14A",-0.0120072727272727
"ABHD14B",-0.0120072727272727
"ABHD15",-0.0425309090909091
"ABHD16A",0.440087272727273
"ABHD16B",0.406872727272727
"ABHD17A",-0.0483163636363636
"ABHD17B",-0.262974545454545
"ABHD17C",0.150381818181818
"ABHD2",0.179018181818182
"ABHD3",-0.0428981818181818
"ABHD4",-0.100916363636364
"ABHD5",-0.0105490909090909
"ABHD6",0.0281236363636364
"ABHD8",6.90909090909072e-05
"ABI1",-0.32776
"ABI2",0.0204218181818182
"ABI3",0.107087272727273
"ABI3BP",0.0315818181818182
"ABL1",-0.237345454545455
"ABL2",0.416
"ABLIM1",-0.376854545454545
"ABLIM2",0.0105745454545455
"ABLIM3",-0.108010909090909
"ABR",-0.171618181818182
"ABRACL",-0.374996363636364
"ABT1",0.440541818181818
"ABTB1",-0.00562181818181818
"ABTB2",-0.102734545454545
"ACAA1",-0.00561818181818182
"ACAA2",-0.0624218181818182
"ACACA",-0.0283818181818182
"ACACB",-0.0897745454545455
"ACAD10",-0.0841672727272727
"ACAD11",-0.00834181818181818
"ACAD8",-0.321949090909091
"ACAD9",-0.00338545454545454
"ACADM",0.00708
"ACADS",-0.0750872727272727
"ACADSB",-0.388970909090909
"ACADVL",-0.166614545454545
"ACAN",0.1774
"ACAP1",-0.191890909090909
"ACAP2",0.0363309090909091
"ACAP3",-0.0238363636363636
"ACAT1",-0.335152727272727
"ACAT2",-0.372403636363636
"ACBD3",0.400872727272727
