"gene","value"
"A1BG",0.134457516339869
"A2M",0.116088235294118
"A2ML1",0.113006535947712
"A4GALT",-0.167709150326797
"AAAS",0.0395261437908497
"AACS",0.0397418300653595
"AACSP1",-0.222601307189542
"AADAC",0.291415032679739
"AADACL2",0.293411764705882
"AADAT",-0.15387908496732
"AAED1",-0.169258169934641
"AAGAB",-0.10816339869281
"AAK1",0.182183006535948
"AAMDC",0.0807614379084967
"AAMP",-0.233911764705882
"AAR2",0.326702614379085
"AARD",0.42368954248366
"AARS",0.0401274509803922
"AARS2",0.100911764705882
"AARSD1",0.143790849673203
"AASDH",-0.0130065359477124
"AASDHPPT",-0.105356209150327
"AASS",0.130042483660131
"AATF",0.163937908496732
"AATK",0.251140522875817
"ABAT",0.0796633986928105
"ABCA1",-0.150444444444444
"ABCA10",0.273140522875817
"ABCA11P",-0.0770130718954248
"ABCA12",-0.225823529411765
"ABCA13",0.216052287581699
"ABCA17P",-0.170016339869281
"ABCA2",-0.136506535947712
"ABCA3",-0.170016339869281
"ABCA4",0.0220915032679739
"ABCA5",0.273140522875817
"ABCA6",0.273140522875817
"ABCA7",-0.108477124183007
"ABCA8",0.269571895424837
"ABCA9",0.271091503267974
"ABCB1",0.158696078431373
"ABCB10",0.121496732026144
"ABCB11",-0.0443954248366013
"ABCB4",0.158696078431373
"ABCB6",-0.237209150326797
"ABCB7",-0.00740522875816993
"ABCB8",0.112911764705882
"ABCB9",0.0513006535947712
"ABCC1",0.0198006535947712
"ABCC10",0.107741830065359
"ABCC2",-0.170643790849673
"ABCC3",0.20916339869281
"ABCC4",0.0905718954248366
"ABCC5",0.331078431372549
"ABCC6",0.0198006535947712
"ABCC9",0.116398692810458
"ABCD1",0.0254607843137255
"ABCD2",0.0853790849673203
"ABCD3",0.0226078431372549
"ABCD4",-0.0812124183006536
"ABCE1",-0.103297385620915
"ABCF1",0.101607843137255
"ABCF2",0.112911764705882
"ABCF3",0.323503267973856
"ABCG1",0.086421568627451
"ABCG2",-0.0585065359477124
"ABCG4",-0.13016339869281
"ABHD1",0.16771568627451
"ABHD10",0.21993137254902
"ABHD11",0.15016339869281
"ABHD12",0.25687908496732
"ABHD13",0.131924836601307
"ABHD14A",-0.0305816993464052
"ABHD14B",-0.0305816993464052
"ABHD15",0.268509803921569
"ABHD16A",0.0845228758169935
"ABHD16B",0.302545751633987
"ABHD17A",-0.101790849673203
"ABHD17B",-0.177029411764706
"ABHD17C",-0.111303921568627
"ABHD2",-0.0943039215686274
"ABHD3",0.0266764705882353
"ABHD4",-0.0276895424836601
"ABHD5",0.0364967320261438
"ABHD6",-0.0215882352941176
"ABHD8",-0.0495882352941176
"ABI1",0.136062091503268
"ABI2",-0.134722222222222
"ABI3",0.184918300653595
"ABI3BP",0.202598039215686
"ABL1",-0.151915032679739
"ABL2",0.250856209150327
"ABLIM1",-0.162993464052288
"ABLIM2",-0.0948071895424837
"ABLIM3",-0.187006535947712
"ABO",-0.13593137254902
"ABR",-0.230637254901961
"ABRACL",-0.119078431372549
"ABT1",0.117813725490196
"ABTB1",0.248287581699346
"ABTB2",-0.123882352941176
"ACAA1",0.121339869281046
"ACAA2",-0.165303921568627
"ACACA",0.172470588235294
"ACACB",0.0633888888888889
"ACAD10",0.0963856209150327
"ACAD11",0.242156862745098
"ACAD8",-0.126934640522876
"ACAD9",0.242519607843137
"ACADL",-0.19352614379085
"ACADM",0.0665849673202614
"ACADS",0.0480751633986928
"ACADSB",-0.140866013071895
"ACADVL",-0.242898692810458
"ACAN",-0.103209150326797
"ACAP1",-0.247006535947712
"ACAP2",0.325098039215686
"ACAP3",0.0333986928104575
"ACAT1",-0.113934640522876
"ACAT2",-0.190352941176471
"ACBD3",0.124300653594771
"ACBD4",0.131218954248366
"ACBD5",0.123300653594771
"ACBD6",0.247539215686275
"ACBD7",0.200241830065359
"ACCS",-0.202669934640523
"ACD",0.0336993464052288
"ACE",0.286411764705882
"ACE2",0.0231797385620915
"ACER2",-0.170637254901961
"ACER3",0.0816862745098039
"ACHE",0.17252614379085
"ACIN1",-0.0205
"ACKR1",0.41306862745098
"ACKR2",0.0488366013071895
"ACKR3",-0.269124183006536
"ACKR4",0.242156862745098
"ACLY",0.156267973856209
"ACO1",-0.118349673202614
"ACO2",-0.175643790849673
"ACOT1",-0.0809738562091503
"ACOT11",0.0578692810457516
"ACOT13",0.221509803921569
"ACOT2",-0.0809738562091503
"ACOT4",-0.0809738562091503
"ACOT7",0.0277875816993464
"ACOT8",0.342722222222222
"ACOT9",0.0375555555555556
"ACOX1",0.264820261437908
"ACOX2",-0.0171666666666667
"ACOX3",-0.0749803921568627
"ACOXL",-0.00336274509803922
"ACP1",0.196401960784314
"ACP2",-0.168137254901961
"ACP5",-0.0224248366013072
"ACP6",0.401970588235294
"ACPP",0.242156862745098
"ACRBP",0.129437908496732
"ACRC",-0.0128006535947712
"ACSBG1",-0.116614379084967
"ACSF2",0.212003267973856
"ACSF3",-0.0291045751633987
"ACSL1",-0.182562091503268
"ACSL3",-0.240928104575163
"ACSL4",-0.00979738562091503
"ACSL5",-0.167892156862745
"ACSM1",-0.00299346405228758
"ACSM3",0.005
"ACSM6",-0.169222222222222
"ACSS1",0.251660130718954
"ACSS2",0.389588235294118
"ACSS3",0.025656862745098
"ACTA1",0.119091503267974
"ACTA2",-0.165071895424837
"ACTB",0.252062091503268
"ACTBL2",-0.218571895424837
"ACTC1",-0.136513071895425
"ACTG1",0.256924836601307
"ACTG2",0.173771241830065
"ACTL10",0.443490196078431
"ACTL6A",0.331382352941176
"ACTL8",0.0131503267973856
"ACTN1",-0.111343137254902
"ACTN2",0.129643790849673
"ACTN4",0.278156862745098
"ACTR10",-0.0960261437908497
"ACTR1A",-0.174872549019608
"ACTR1B",0.0869509803921569
"ACTR2",0.172601307189542
"ACTR3",-0.00530718954248366
"ACTR3B",0.0942614379084967
"ACTR3C",0.103830065359477
"ACTR5",0.331
"ACTR6",0.040797385620915
"ACTR8",-0.0334934640522876
"ACTRT3",0.33416339869281
"ACVR1",-0.0451078431372549
"ACVR1B",0.0888660130718954
